danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_uri,artist,track_uri,track_name,artist_genres
0.637,0.929,7,-5.703,1,0.162,0.223,0.0116,0.109,0.956,179.983,spotify:artist:4zWRl3aRgYC86ItRRZa5nb,Rayssa Dias,spotify:track:3tczjaselpDnEKawNMpxES,A Fada é Foda,['brega funk']
0.532,0.687,1,-7.593,0,0.0322,0.000572,0.00994,0.2,0.352,115.025,spotify:artist:3mbG7wiqOEEY66eTOnkD45,Pargo,spotify:track:4Da4FzseABsq3h0naI6piB,Bajo Control,['merida indie']
0.511,0.432,6,-9.626,0,0.0303,0.664,0.0,0.449,0.213,75.926,spotify:artist:6rwdqGbhoOisi9wCeLKJs8,Soner Han,spotify:track:3dqsexONNl6Bgi6ztFWqZe,Aldırmadan,[]
0.19,0.447,4,-10.619,0,0.0419,0.871,0.913,0.135,0.067,87.71,spotify:artist:2JeUK4cPcf56Ll9l1NnFlK,Marquez,spotify:track:1WVZPgWudENZGiDmI8TKEs,I lupi alle porte della città - (Luca Giovanardi Remix),[]
0.5,0.833,2,-6.388,1,0.076,0.223,0.0,0.0622,0.748,142.889,spotify:artist:5imdFobCeuxLIEvDZhJ0QS,SERESTA,spotify:track:0ObsdvKAE8YOqdVXa3C1zg,SERESTA,[]
0.617,0.702,11,-7.693,0,0.0531,0.00188,0.0179,0.0435,0.572,124.221,spotify:artist:0ypBgUupv8PXmFTzb3yJAA,Tambobrass,spotify:track:2tDSot9kD79IEeFmTydCQU,Dos Siempre Dos (En Vivo - Sesión Inmortal),[]
0.65,0.493,10,-8.241,0,0.169,0.301,2.54e-06,0.117,0.48,101.993,spotify:artist:4vcXJXP8h0VlGGrIMQVKlf,babydoublev,spotify:track:1hiOdvG6TcGSZ29b70NgbB,Dzin-Dzin,[]
0.491,0.534,0,-10.439,0,0.0463,0.751,0.802,0.0668,0.673,184.153,spotify:artist:5Tzf3q0Etou1glKMrPQJZ0,Orchester Hugo Strasser,spotify:track:6DUkUc5Q8AjjFKzWxhKM1F,So What's New,[]
0.612,0.337,7,-15.14,0,0.055,0.809,0.0,0.181,0.496,139.819,spotify:artist:5ZNWEboAJMvuk2huzQnICb,Azat Karahan,spotify:track:3Y2f74Dg6XIhvo9v2R09wW,Meke Yar,[]
0.643,0.761,8,-9.351,1,0.0639,0.281,0.0,0.439,0.614,94.976,spotify:artist:5ZNWEboAJMvuk2huzQnICb,Azat Karahan,spotify:track:0Wy2rQbdscAl97whovkbIz,Were Dilêm,[]
0.287,0.307,11,-8.394,0,0.0315,0.51,0.0,0.106,0.402,184.454,spotify:artist:6EOMNSH8iplffH5WHkLwYm,Sonia,spotify:track:39HC3tLCmqcWw0Q3VeAkSx,Inmensidad,[]
0.504,0.277,4,-16.72,1,0.0473,0.614,0.0,0.147,0.1,113.37,spotify:artist:1onW6MpEWbsVEwzboKmLJa,Konstantine,spotify:track:6m2w9UvOAXQaBIpzqxN1S9,Fading (Demo),[]
0.837,0.825,1,-6.046,1,0.08,0.000539,0.914,0.037,0.278,123.992,spotify:artist:3tlIv4s4Zel3PkxWc1ymRF,Joy Saccone,spotify:track:0fLirzqJMSbKC8C2mzQ67z,Alternate,['euro hi-nrg']
0.618,0.616,2,-7.739,1,0.0602,0.17,0.0,0.116,0.418,153.937,spotify:artist:1morygsVcXqPSKnz8pwSgM,PRP,spotify:track:1wuHcO438SOBeiqA2SSnaW,Fase REM,[]
0.62,0.698,5,-6.687,1,0.0413,0.0357,0.0,0.107,0.309,134.981,spotify:artist:5J1P8xJwaxQThurZGIJJdv,VLK,spotify:track:07MowFpiZ88Ij9YEmiZAr1,Symbiose,[]
0.505,0.568,11,-6.565,0,0.0561,0.199,0.0,0.17,0.366,101.903,spotify:artist:1CmozCJgxvZvwClNMx48cc,Francesco Savini,spotify:track:1W8Gm7amzl5bua5jVDi7Y2,Divano,[]
0.811,0.397,2,-13.196,0,0.0646,0.296,0.0,0.0914,0.913,88.003,spotify:artist:2n7oyGUwuA8BECWCFroQDL,Smiley,spotify:track:35gQ3fDgr8yRQhC5rPeWW3,Ljubavi,[]
0.529,0.272,0,-16.638,1,0.0357,0.217,0.01,0.0834,0.18,111.248,spotify:artist:2OWhHem4vaHvD36d6xlK7B,lecoseimportanti,spotify:track:138rra0DGLWaHq2qoeXK21,Terra,[]
0.706,0.752,11,-5.47,0,0.208,0.189,0.0,0.0855,0.588,124.808,spotify:artist:3Jk1Qjo5P7yOQIBVkqUzet,Beatrice Quinta,spotify:track:4Vz87CK2tGoltuMNNWYDJ6,Se$$o,[]
0.792,0.605,2,-8.451,1,0.0271,0.621,0.00114,0.105,0.791,119.972,spotify:artist:6Cpj7l8g9COeCEYwj3cpj0,Justyn Thyme,spotify:track:1UyK1VS1bvfo7QA3ErUwEP,Return Me,[]
0.796,0.606,11,-10.492,0,0.34,0.00755,0.0,0.134,0.456,92.134,spotify:artist:3i7EYEQg5fVxn8tx2dGfs2,Kartas,spotify:track:5CjZu8VAacyEaIVyPXH9ms,Winnen of Verliezen,[]
0.922,0.403,1,-11.744,1,0.279,0.136,0.0,0.0453,0.771,90.028,spotify:artist:2Lms5rfOypZMsxwYxurRuy,4×4=16,spotify:track:6oSqyb1asqi305x060mQrv,笑っていいのか?,['j-indie']
0.842,0.458,5,-6.888,0,0.0452,0.0689,0.0214,0.103,0.48,130.063,spotify:artist:2meoXVmvhYlI1fE96uyi0e,Thales,spotify:track:28OiRv9hB81hkSnbnEXotR,Lila Regen,[]
0.771,0.397,8,-12.838,0,0.0434,0.317,0.0,0.0966,0.673,140.0,spotify:artist:3Li9rnwulEtxxX2AiCkoXL,Zori,spotify:track:7t7iYBDQ8iScefxOJKmRAz,Señorita (Export #24) [feat. Snatch],[]
0.442,0.878,11,-6.903,0,0.0439,0.0001,0.0104,0.107,0.118,150.092,spotify:artist:1V8NZa92YdPD2vjzLcQeXz,SXNDRXM,spotify:track:1CTfl52xNFhoWfKxPFB8N0,Pills,[]
0.57,0.496,10,-11.448,0,0.048,0.0432,0.862,0.0733,0.604,96.052,spotify:artist:37ad1fkU0gsiFLEkJN6ke0,Reis Demuth Wiltgen,spotify:track:0oBW15RTkyLBQT9sWCPkJi,No Storm Lasts Forever,[]
0.737,0.454,9,-8.813,0,0.0597,0.416,0.0,0.117,0.528,119.925,spotify:artist:1RoH49ipOVe9NYYGSTMAN1,Michał Sołtan,spotify:track:2SCsMDKV1yex4bqV5wQ99O,Zakochaj się (Radio Edit),[]
0.573,0.383,5,-13.075,1,0.032,0.329,0.0,0.338,0.314,129.86,spotify:artist:0btI91T78g0t4Y4AFaTlcH,Utku Akkaya,spotify:track:7fOWtpMpo0XsSAiJsW9WBJ,Sirius,[]
0.655,0.93,11,-6.397,0,0.0422,0.00101,0.875,0.029,0.749,129.034,spotify:artist:3AzSmEtKK197t6jyo2aGbo,Morphamish,spotify:track:6H9rgIGGhSK2DeKeGnA9r7,Spark,[]
0.679,0.595,6,-8.066,1,0.083,0.0142,0.0,0.167,0.653,153.856,spotify:artist:1i8sl7IkrluzoliUEzGIcE,DEEOR,spotify:track:1G2hYM3dPo24ujrgRhj8r6,Highway,[]
0.661,0.771,7,-5.828,1,0.0621,0.448,0.0,0.0959,0.666,114.999,spotify:artist:3n5Cojn76AdGhOXrBwLc52,Banda Cillada,spotify:track:0I5rLi055CU2DKXNBToHud,Assume,['forro de favela']
0.625,0.572,11,-8.706,0,0.0493,0.732,0.00108,0.0834,0.323,94.012,spotify:artist:2Zk5Pb2LdfMK9hOaKK1YW2,Curos,spotify:track:1bdosypWMCkuSZHgk1AO6V,Pump It Up,[]
0.603,0.157,4,-18.387,1,0.108,0.895,0.045,0.0876,0.288,180.128,spotify:artist:5CrpTWDZK0l3SpcjmC2j5d,Rey Larsen,spotify:track:2E9QRFQLGeRlf6jALZguer,Angels,[]
0.712,0.584,10,-8.634,0,0.0388,0.329,0.000561,0.0922,0.547,141.983,spotify:artist:3DipP2aEEQ8FMNgZkWABhk,Penta,spotify:track:159HTsUaOimwkVoqgXmRPu,MSV,[]
0.471,0.157,0,-14.818,1,0.0349,0.849,0.0,0.146,0.407,80.081,spotify:artist:4JdHJDMHvhx5Hv6xKqG5oe,Zane Kuchera,spotify:track:1mwffaaWxU4jxvzd0nJeqP,Tearing Apart,[]
0.31,0.126,0,-19.004,1,0.0329,0.948,0.914,0.169,0.222,79.677,spotify:artist:4JdHJDMHvhx5Hv6xKqG5oe,Zane Kuchera,spotify:track:5R1iBXFjF3pRXKmRmPksbu,Tearing Apart (Instrumental),[]
0.738,0.519,11,-5.163,1,0.0519,0.541,0.0,0.13,0.582,133.008,spotify:artist:1xzio8MHQ8NX8f1rQo3ug9,Rennan David,spotify:track:57h2FVQiucaYoq54BhnwjM,Eu Já Peguei Coisa Pior,[]
0.553,0.901,4,-6.932,0,0.157,0.00235,1.44e-06,0.99,0.72,149.994,spotify:artist:7spUshzttQg3jJtv0Ra4aD,Pantanito,spotify:track:40I7WsOlbdzqPUJoe6fedC,Pares o Nones (En Vivo),['rumba catalana']
0.955,0.499,1,-9.88,1,0.143,0.335,0.00253,0.121,0.468,124.979,spotify:artist:2PRQQohWxJzqKikofKUp7J,Ryuga,spotify:track:6R5EYwxErxn47SAk6EUTUa,Masi,[]
0.833,0.606,2,-9.093,1,0.185,0.153,4.93e-06,0.0928,0.484,147.975,spotify:artist:4svIe3fF018Mxm4hKFmVhN,Louie Kiddo,spotify:track:2Ubb64C6uW77XqSRNvG9yK,Bingo,[]
0.586,0.761,1,-7.16,0,0.0325,0.051,0.00038,0.174,0.619,133.966,spotify:artist:0wPPEcF8D98SYef1pVULYB,Benny Jones,spotify:track:0AoFaeiuJAITH5vwVSlzpf,Toutes nos histoires,['country quebecois']
0.605,0.491,0,-6.457,1,0.0516,0.00813,1.02e-06,0.502,0.801,72.489,spotify:artist:6d3tSFpZwsknMgugs8JYwZ,Special Guest,spotify:track:3ewoCl3XIJGAIsTm2VYOIo,The 80’s,[]
0.61,0.926,9,-3.031,1,0.316,0.0741,0.0,0.0964,0.679,129.967,spotify:artist:6d3tSFpZwsknMgugs8JYwZ,Special Guest,spotify:track:1lBX38PvkdP2EC9uJ2RTvD,Lucille Moore,[]
0.682,0.485,9,-11.535,0,0.0413,0.0123,0.801,0.197,0.0632,128.042,spotify:artist:3SYYHCga4wr7MWnOKsUwzC,Hundred,spotify:track:4N22S5PhJUOlpsVbNGG9Sn,Thuge,[]
0.583,0.6,10,-11.371,0,0.0406,0.0977,0.0158,0.115,0.24,110.001,spotify:artist:4QkTrpyRbw4mWMtO3unfQO,Haney,spotify:track:6aZphk1qdR9R49qnZcHOfA,Pulso Lento,"['gotico brasileiro', 'rock nacional feminino']"
0.534,0.94,5,-2.379,0,0.0484,0.00208,0.0,0.406,0.263,94.975,spotify:artist:2ylKZWUpyFIwJt3fjaQTET,//ネコプラ//,spotify:track:5lLfuCLIoL1D3noyfIOSIB,夕焼けライオット,[]
0.556,0.683,4,-7.764,0,0.175,0.1,0.0,0.194,0.36,110.071,spotify:artist:5HKO91PyhoMB9LEp6h6Oxy,Tomi Randomi,spotify:track:5RwqS5beJybt2orASIpwUB,Maailmanlopun tunnelmaa,[]
0.582,0.754,9,-5.174,0,0.0366,0.0271,0.000107,0.13,0.24,139.946,spotify:artist:6AoSGgrS7rw3JQqi0lQcfc,Train From Depression,spotify:track:3rEX4WbM43LZBRRfoOQwgE,Амфиболия,[]
0.813,0.345,2,-10.377,1,0.0331,0.728,0.0,0.131,0.572,99.96,spotify:artist:7qi3t0y91n7phd79i83Fel,กอล์ฟ เบญจพล,spotify:track:7FOAMWqA8nw1jXPPxLIl3k,มนุษย์ที่จะรักเธอตลอดไป,[]
0.368,0.438,8,-9.517,1,0.0365,0.764,1.01e-05,0.103,0.239,108.269,spotify:artist:4kCVoBN7lAyxf6JOTVMpOl,Pgash,spotify:track:2xo8XL4OtdpxBCU8G9wv5N,Kadhali,['tamil hip hop']
0.558,0.221,4,-11.748,0,0.0397,0.69,0.0,0.0576,0.555,115.186,spotify:artist:5RVSBFNTBY7rfrhoq1t92N,Thomas Blum,spotify:track:6QNlMx6y8vo7kYe9hhbT8P,Alle Skuffer Over Tid,[]
0.618,0.66,6,-6.752,0,0.103,0.391,0.0,0.201,0.651,145.084,spotify:artist:6In0WdYghj0Rf9fLu66ANl,Isak Skari,spotify:track:1uTF6gTwSWc7SQe8kLBxJc,Different in my dreams,[]
0.556,0.232,3,-11.411,1,0.0316,0.177,0.00115,0.154,0.187,120.261,spotify:artist:7G1Dk75CFYOy9QOIxLPaIi,Ibil Bedi,spotify:track:77EvYI3rX6bmruP9K4uqKK,Egurrezko Eskuotan,"['euskal indie', 'euskal musica']"
0.683,0.564,11,-9.409,0,0.241,0.0159,0.0342,0.102,0.367,149.918,spotify:artist:0l5y1sYgLoMw2hqZf8a5bq,The Pau,spotify:track:1WVocSrAiKUuuaF1RZJEah,Gazy,['polish noise rock']
0.725,0.614,2,-11.763,1,0.445,0.212,1.01e-05,0.63,0.411,136.961,spotify:artist:7zESp6phatGr38zjovsGkJ,Ynnek,spotify:track:2yKp6eDat0lylA96ECTMyL,Freestyle Zeus,[]
0.661,0.475,1,-9.067,1,0.0756,0.0333,0.0117,0.105,0.319,153.03,spotify:artist:2oFKuefnRNxSsfJXLvIRJ8,May Lavie,spotify:track:4N0XhtAYzrAzd103KaEbEf,No'omi,['israeli indie']
0.794,0.86,8,-4.133,0,0.197,0.269,0.0,0.239,0.95,111.994,spotify:artist:0sdrWhmRBNDCJUrdlWeEPv,Jaskaran Grewal,spotify:track:03U62yAb9DsuCFfmsxgqHH,Vota 2022 Diyan,[]
0.815,0.692,10,-8.968,0,0.302,0.0487,1.19e-05,0.242,0.742,139.929,spotify:artist:1f3unG8ouGKD4s3iscIA5h,PA69,spotify:track:3dp2kjp8oyateE4D3Kdf10,Toberaum,[]
0.494,0.737,7,-6.994,1,0.0385,0.166,3.87e-06,0.151,0.964,199.996,spotify:artist:5whPaL8m91IdIvF7f7qqJq,Olivier Couture,spotify:track:6HbS0TSRtNaNZiUsgPs0NB,La forêt jungle,['pop quebecois']
0.243,0.572,2,-8.13,0,0.0446,0.2,0.000121,0.067,0.156,131.847,spotify:artist:7DyHAaPPyGoyAeBWR5I2iH,themorning,spotify:track:3t7umbeiduaAqvDPi9V8U4,KILL UR FRIENDS,[]
0.635,0.893,2,-9.643,1,0.0881,0.0159,0.000132,0.362,0.366,144.996,spotify:artist:2k28DRuSSWDZCsdZEsBx4V,Fermo,spotify:track:41kbCaq6peFcqh8NI4J8KD,Do Inferno,[]
0.572,0.592,1,-9.79,1,0.0381,0.048,0.00048,0.187,0.686,140.034,spotify:artist:3ofEyOb4tAK4RB13xcUhMF,Jimi Crisp,spotify:track:0ML67jsHAEbWnayWfG2fal,Honey There's No Money Here,[]
0.718,0.636,8,-8.007,0,0.323,0.191,0.0,0.106,0.596,140.124,spotify:artist:53eZhMFOzzoQpw8IcrLzLJ,Hasan S.,spotify:track:3qR8LE8bQVvFmlnspZrKwy,Combos,[]
0.586,0.371,7,-14.635,0,0.0712,0.629,1.02e-05,0.0931,0.288,174.016,spotify:artist:1e7rmltZQYnGGAjTXuRcNa,Purple,spotify:track:7ETFBKN96R1VVx8A2A59oU,Promessas,[]
0.495,0.326,7,-11.737,1,0.0294,0.114,3.65e-05,0.0965,0.138,139.905,spotify:artist:6dijvRDcmu4hhlcWCBXtmd,Diandras,spotify:track:0BOZ3HYgjG7LzhIfQUBIcK,Titik Jenuh,['indonesian indie rock']
0.514,0.94,11,-5.85,1,0.155,0.00102,0.0696,0.062,0.406,80.094,spotify:artist:4mdYp6Uq4g8AS5APvWHAHT,Street Funk Rollers,spotify:track:4Grc3pZVfwvuM8TfBAhxCG,Timeline,[]
0.767,0.535,1,-10.476,1,0.277,0.0749,5.38e-06,0.202,0.55,146.971,spotify:artist:2c7BvKmUSuoiR8dauktcLU,Tommy Gunnar,spotify:track:0JS56LtjWr3wWec7JjM0oG,U.F.O,[]
0.807,0.42,11,-10.351,0,0.149,0.388,2.04e-06,0.106,0.496,102.024,spotify:artist:0SNDrPQksvCMmEzAspMjXx,ChristianInAction CIA,spotify:track:1zEneuqHWOjIhj3zV7tGbs,4 AM,[]
0.615,0.408,7,-11.708,0,0.49,0.727,0.0,0.167,0.445,126.873,spotify:artist:0UDpfKEIyT0Ue9R9MOUYfp,Flex54,spotify:track:6IyF2S4EcS7CBfPlKMTQMb,Blitzlicht,[]
0.672,0.228,8,-16.193,1,0.0315,0.0219,0.00185,0.0849,0.738,99.996,spotify:artist:04yP9iADrnbMch6OUc0mUQ,Fjord,spotify:track:0tiv49RBfEOi4ihmTzHI24,Window,[]
0.544,0.931,9,-6.389,1,0.0351,0.00145,0.000161,0.321,0.782,133.048,spotify:artist:3igaAAgxV8ovdO4kYb3ZgN,Delisse,spotify:track:4G3ioxqWVMn6gSi0GzRHvq,Esencial,[]
0.62,0.618,7,-7.905,1,0.0318,0.29,1.88e-06,0.0906,0.36,113.986,spotify:artist:6Wy7gqSvFG4w9OxKjEu7PZ,Kalib,spotify:track:4SCLIhSpPH2CTt3KDB9IFH,Find My Way (Acoustic),[]
0.82,0.623,7,-10.304,0,0.102,0.395,0.0208,0.103,0.877,156.117,spotify:artist:70an9PKB0XoG1eaglyQnJL,Bhb,spotify:track:5IAo8IWOwGZpyQMXADoLvm,Chacun son dos,[]
0.7,0.269,1,-11.153,0,0.0348,0.405,0.095,0.0726,0.474,111.974,spotify:artist:7xE6EZsFMUibqYdKCfvwut,Keshia,spotify:track:1IC7POSBWRHbYLZp7ikQaP,stay away,[]
0.629,0.652,2,-6.505,1,0.223,0.481,0.0,0.108,0.525,93.437,spotify:artist:59F8dHDvclw2exj3PkHbVg,Kemzy,spotify:track:7o97S0lJzYJB3SVFlOBWhy,Lonely,['electro bailando']
0.71,0.683,10,-10.789,0,0.504,0.238,4.51e-06,0.344,0.8,91.684,spotify:artist:06ZrqIw7VKUeYQFOpqfg0f,Babsi Tollwut,spotify:track:2f2KfM7QRTi9h27yHLrlLz,Puls in meinen Füssen,['frauenrap']
0.682,0.522,9,-10.589,0,0.164,0.673,0.0127,0.112,0.424,179.953,spotify:artist:3XX0k3Hj8lL0oJM0WTR5zp,üçsıfırbeş,spotify:track:3Mu88OedWTayrcDTGT1b5k,Tanıdık Yabancı,[]
0.719,0.778,10,-6.517,0,0.0452,0.00647,0.827,0.0809,0.133,122.993,spotify:artist:403UMEVdWr764uXhxXzOnP,Chris Venola,spotify:track:09vS4bfrcRI4l4SIAsHxAT,Heroes,[]
0.713,0.538,8,-4.217,0,0.296,0.683,0.000152,0.104,0.387,86.959,spotify:artist:36wj8uhNMwtM8atEBKUKbh,Fauzto,spotify:track:71GOCpoWbcHq9o9fOwL3HT,Probarte,[]
0.607,0.709,11,-3.802,0,0.0297,0.0467,0.0,0.172,0.344,74.985,spotify:artist:0l5YCAwVy6PpjDFQcmH5om,ТКАЧ,spotify:track:4umrIV1dePVt4xDfAZ1Wba,Яд,[]
0.864,0.892,9,-8.072,0,0.415,0.000958,0.000113,0.318,0.694,95.022,spotify:artist:0kLp9F2pKejOfHXtoiMEaE,Kevin Mathis,spotify:track:4JQlVp1xYqeIxPcROHHWPO,SEK,[]
0.686,0.374,11,-7.844,1,0.034,0.213,9.52e-05,0.107,0.284,128.086,spotify:artist:1y9L9Io96k4awAiromtG93,Edvin Linderoth,spotify:track:7qUoZSfmyCWRjuTFdg7XSj,Sista gången,[]
0.644,0.904,1,-0.454,1,0.076,0.0137,5.66e-06,0.0804,0.241,146.2,spotify:artist:2lOua9OUGMBlJoaKCwEenF,Beatrix,spotify:track:1BTdqugSfdBEFFpJm09Iaw,Cicale,['brazilian ccm']
0.618,0.663,5,-8.783,0,0.54,0.499,0.0,0.109,0.466,81.912,spotify:artist:1K21zRfGsLM0lUYtIEUqaO,Moriq,spotify:track:5HcnbGrNvBwN1XoImFaQtd,Caffè,[]
0.659,0.476,5,-10.583,0,0.425,0.746,0.0,0.0907,0.79,118.207,spotify:artist:19Yw3SpZB4PyIAufGMGRV1,Lass,spotify:track:2t3egz9agTvfggKDD55g5Z,Insociable 5,[]
0.82,0.288,5,-13.033,1,0.357,0.265,1.22e-06,0.148,0.219,89.955,spotify:artist:5AT8q55c2oAFoJCJHqr5Ao,Smiley,spotify:track:6BPwqhXud5HdLWxnFTQCEd,Mj,[]
0.606,0.37,6,-13.912,0,0.042,0.18,2.76e-06,0.0756,0.845,179.955,spotify:artist:0ZE18fsjzN5BvYAoAnsFzv,SantaJulia,spotify:track:4MUghSUdai1uGlYMaI12HZ,Gracias,['indie hidrocalido']
0.61,0.45,0,-11.18,1,0.0263,0.608,0.0522,0.134,0.297,99.931,spotify:artist:5sZV1Jth49Q7SLapFeRfKU,Marinaldo Cardoso,spotify:track:1PvksoR9lQYa2hV4l0HISh,Como a primeira vez,[]
0.826,0.591,4,-7.139,0,0.108,0.0779,5.91e-06,0.149,0.571,98.01,spotify:artist:6VrY01U9G7eJtIFlvG4U0k,DeVito Cxrleone,spotify:track:4FPWm0eS6EJPOTmXGFEhXK,Status,[]
0.966,0.385,1,-7.861,1,0.162,0.148,9.41e-05,0.0629,0.653,123.99,spotify:artist:4OJZPi2d4EtkviaKrsyHMV,Vismaya Jaga,spotify:track:0CiJ1KoBnzC4nWFhrezsVP,Amayaka,['kannada hip hop']
0.413,0.206,1,-17.21,1,0.0475,0.559,0.00575,0.107,0.115,161.936,spotify:artist:4u7kAerMYVafI2SwrvxXpd,Sten-Olle,spotify:track:2Xarqj5fvNhcZv4wrZmvHS,Põgenik,['estonian indie']
0.48,0.705,0,-6.65,1,0.0308,0.236,3.59e-06,0.0936,0.395,73.835,spotify:artist:4LbjDmrZY9hoS08g0gI3YH,Eetu Riikonen,spotify:track:4SzRPz08KGBfI8MvzS71X2,Auto lähtee tasatunnilla,[]
0.862,0.669,1,-9.396,0,0.188,0.388,0.00127,0.106,0.394,94.979,spotify:artist:2dmiwBGlNb5GwVm3SkkMIQ,PACHICO,spotify:track:0CF4XHcC4redIzDtAwL9Pe,¿Donde Vas?,[]
0.882,0.629,1,-9.675,1,0.198,0.342,0.0,0.0811,0.559,124.974,spotify:artist:1sn9TkHhOu5KHPalZmOoDR,Jimmy Madonna,spotify:track:2gGzRmCZthITxOceg290PT,Gold,[]
0.684,0.095,7,-16.765,1,0.0385,0.978,0.000307,0.109,0.35,123.828,spotify:artist:3eWv1rYLx4FmOcce0DeE23,Juan Lucangioli,spotify:track:5pPLEHy1xPZjJcvL9N6uou,Tiempo de Perdonar,[]
0.417,0.376,5,-10.44,1,0.0319,0.64,0.0,0.215,0.226,123.793,spotify:artist:6MvShGU7oSAEJGypSyhTz2,Tobias Neufeld,spotify:track:69mVL5tsctOvSpR4ESdeei,Schmerz & Tränen,[]
0.892,0.719,2,-6.493,1,0.0871,0.346,0.0,0.217,0.724,124.099,spotify:artist:5EFuxQqgLKrSBURDlTsC91,JotaPills,spotify:track:7dnk5CpkK1FFhvWh0YBOrb,FLOW BABY INTERNET,[]
0.583,0.652,7,-7.698,0,0.0508,0.298,6.79e-06,0.136,0.217,128.202,spotify:artist:3eImrd1Ty6PareqpSZvjuU,Forest People,spotify:track:388H6gqKhxBwODCl4zKdyW,Days Have Come,['bosnian electronic']
0.488,0.986,7,-4.122,1,0.111,0.00756,4.47e-05,0.255,0.297,119.999,spotify:artist:7Lfn6dYCa8qvX98VPpuIKR,La Maldición de San Judas,spotify:track:1DIXy1NQR68OUmfBuoweeV,Corazón de tres espejos,['sinaloa indie']
0.78,0.808,1,-6.857,1,0.211,0.037,0.0,0.341,0.633,128.04,spotify:artist:4uILbxE9d6wjeilWkY7lT2,Dance Nation,spotify:track:3RnnJgEYISsFgp3Z7vxMNO,Room,[]
0.875,0.62,11,-6.947,0,0.0971,0.201,1.98e-05,0.0692,0.762,128.0,spotify:artist:7aWkfCiiP6t6SJI1lF6QaJ,Yung Bratan,spotify:track:7sTeNazdqjd9fhaMgHkjTw,Rosarot,[]
0.724,0.712,11,-7.205,0,0.0248,0.00511,0.0175,0.379,0.955,100.001,spotify:artist:5yoIwgzhRJmy6dWLy8Thn8,Setak,spotify:track:1h4hZqD83toXMO9maDuYFe,Quanda sj 'fforte,[]
0.361,0.193,5,-10.485,1,0.0328,0.926,0.0,0.116,0.175,119.552,spotify:artist:2hkBx36zXzyt5Nmqq34FIK,Maddy Rose,spotify:track:1U9Rz7wrd05vLrzDKRSpEW,Real Love,[]
0.886,0.524,5,-10.463,0,0.105,0.498,0.0,0.109,0.728,100.001,spotify:artist:7npztPyfyxtmDlaCw4fWLi,Booshra & Mamad,spotify:track:7z8BNVPb3wX51PFIsks102,Tic Tac TikTok,[]
0.823,0.561,8,-8.064,1,0.0516,0.478,2.53e-05,0.0963,0.424,103.005,spotify:artist:7zwgoK7pKh9V45mZV4t43H,Beari,spotify:track:45rXXpvca0NRvLOl2kGCHB,Bipolar,[]
0.623,0.715,6,-9.844,0,0.355,0.2,0.0,0.341,0.768,97.017,spotify:artist:75a0U1XNeuX7mbu8FnRqTk,Inze Brashier,spotify:track:0m9XdQzNEL1OpbUOYAMWAX,Principe Saiyan,[]
0.696,0.706,4,-6.457,0,0.069,0.195,0.0425,0.0964,0.447,173.971,spotify:artist:1KYexupXddpoSBCAV2IILh,CHAMOS,spotify:track:2TcDJxOH8r4mB1LbN9bylN,Vastamelu,[]
0.623,0.75,4,-6.198,0,0.0544,0.00169,2.78e-05,0.535,0.573,125.009,spotify:artist:4s8cnjQaKZKX08rUngVudi,"Please, Rewind!",spotify:track:1ikJ5hnJooJrzCp6JTyvKj,Лiць,['belarusian indie']
0.377,0.271,0,-13.297,1,0.0775,0.382,4.22e-05,0.0854,0.22,169.76,spotify:artist:7sX4mYbThVOeX0ze2gR9F7,Stephanie Louwrier,spotify:track:7td8c6wrmhV9yaWIOcWhIP,Ooit gaan we samen dansen,[]
0.644,0.602,7,-6.85,1,0.0372,0.222,3.83e-06,0.189,0.477,119.84,spotify:artist:4LbnPvVRlgxvy3hakGWbGo,The Crowberry Band,spotify:track:78siiS7KEaRK8DectfiOnP,Saturday,['faroese folk']
0.618,0.883,4,-3.938,1,0.043,0.051,0.0,0.505,0.795,126.634,spotify:artist:1gQ7D61pJQeHDBlPhcIXS4,Tercera Capital,spotify:track:58e3GVAAfEkjxfQwyyyu0L,Soy del Paraguay,[]
0.486,0.454,1,-9.578,1,0.0391,0.87,0.000612,0.0776,0.353,140.275,spotify:artist:45CNnnXTK5IoEMBLtxZ0oi,Alicia Rey,spotify:track:4nOCcVChsmzvvWUfK0aYHm,Fer Camí,[]
0.301,0.673,11,-9.851,0,0.0612,0.165,0.762,0.262,0.128,127.877,spotify:artist:70PLmIOAULXzPlvKP8Zliq,Camila Bañados,spotify:track:35VJuVySMyCMg0sLijDMHx,Persianas,[]
0.685,0.504,4,-8.394,0,0.102,0.116,6.12e-05,0.136,0.288,148.003,spotify:artist:2zvhjeyV5Z5gpdigsvgwcc,RadAr,spotify:track:7vCA6vOmzSEtbWQ97y5aFl,Братишка,[]
0.83,0.384,4,-15.408,0,0.129,0.293,0.031,0.0993,0.152,105.994,spotify:artist:3ffpiODsUFT0nYlOborFVI,Calagher,spotify:track:0kYfvUG2R78zm2DwOAdQ27,Lil Jack,[]
0.713,0.827,3,-6.382,0,0.363,0.148,0.0,0.103,0.658,141.806,spotify:artist:1iKKZhIup3kfqOQBnLsJmh,Jack Many,spotify:track:6ZACbVE04c7kshXijVTMFG,Ooooh...!,[]
